hotel_id,hotel_name,avg_price,review_score
23093522,"37, Malabar Road- The homestay(Blue Room)Coorg",950,5
23095555,"Lila's Abode-centrally located,free wi-fi (Room 1)",1185,5
23096524,"2BHK,AC,Fully Furnished Entire Flat @ Central Pune",1690,4.5
23096753,Great Place for a Peaceful Stay,999,4.5
23098615,_I___69 _ COVID COMPLIANT  _ _O_E_T _E_E__E + AC,6000,4.5
23100722,Studio ‘Calor Feliz’ a warm & happy studio stay,1214,4.5
23101462,Dharmakanni Tropical Hut- Kampong House for 2-3,750,4.5
23115023,Water Rock Pavillion,5000,4.5
23118917,Private Room  International Airport view,990,5
23133105,Rosa 4BR - DISINFECTED BEFORE EVERY STAY,22286,3.5
23135024,EL HOUSE - DISINFECTED BEFORE EVERY STAY,25000,4.5
23144936,PARADISE HOME (The Best & Safest Location),2200,5
23150065,Cozy Home | City Centre | Breakfast,2200,4.5
23151290,Thakur Homestay,1195,5
23153389,Luxury & Nature-Aloha 1BR+LR Mountain &Garden View,3210,5
23157285,Entire Apartment near Botanical Garden,1049,4.5
23157759,Ravi Homestay 2 Auroville Beach(AC),946,5
23157852,Hideaway jungle room on Mussooire road,2000,4
23158292,Amour the Balcony room having jungle view,2000,4.5
23162160,The Pad,3750,4.5
23170721,Beautiful  condo for families in Heart of Lucknow,2500,5
23171159,Anaariya  Beach Front 2,4500,4.5
23195955,INTRODUCING A BEAUTIFUL STAY IN OLD MANALI.  305,844,5
23196422,Zebbrey's Deck,10000,4.5
23199867,Welcome Home,755,4.5
23210865,"3 Specious Rooms, Balcony, garden & Swimming Pool",11286,4.5
23238859,Guest house with care  Comfort& Luxury,1450,5
23242637,Private Air-Conditioned Bedroom near Anna Nagar,800,4.5
23246879,"Stilt Walker - Deluxe 7B, 7th Floor, Monalisa Apts",1600,4.5
23250030,An ideal home with mountain view,3000,5
23257102,Stay in city center front of Jaisalmer fort,740,4
23259088,Nivaant Cottage Chaul,3000,5
23260186,Room Orania BnB Near Hauz khas Vlg Metro/Pubs,1700,4.5
23261814,Nivaant Cottage 1,1500,4.5
23262322,Aster Guest House,1700,4.5
23277432,ComfortWings,9800,4.5
23278230,Home Stay Dehradun,1500,5
23278808,kili dhi (a mountain house),1000,4.5
23279900,Villas Montana vue 2,22857,4.5
23281039,Panachè Bunglow Situated in Heart of the Valley,6000,5
23285698,HISHAM RESIDENCY-Cochin (Calm & Comfortable Stay),900,4.5
23286710,"Heritage Boutique Stay 1 @ ""pink city""",765,4
23288606,AC Apartment 3BHK AIRPORT STATION,4995,4
23296480,"Amraai your second Home in Rishikesh, near Ganga",1300,4
23296807,Private room with balcony near Asthapath rishikesh,1400,4.5
23311986,Cozy stay Room,1000,5
23312808,The Squared shade,793,5
23313173,"37, Malabar Road-The homestay(Yellow room)Coorg",999,5
23314454,Om Sai Homestay,1900,4.5
23315337,2BHK Service Apartment,3208,5
23330331,"The Stone Cottage - Gagar, Bhowali range, Nainital",3800,4.5
23335301,"Independent spacious bungalow at ECR, near beach",2850,4.5
23335458,Nawab Ki Deohri-Room 2-@ Old City,2500,4.5
23344545,"""Couples Nest"" safe and romantic studio.",1900,4.5
23345308,"Sukriti, home stay in the heart of Pune, AC & Wifi",1250,4.5
23345852,Preeti’s Pad,1807,5
23362002,The Blue P.G. House Non A/C Double room 1st floor,900,5
23362109,The Blue P.G. House Non A/C Double room 2nd floor,900,4.5
23363124,Aurodaya,900,4.5
23363591,"Laila's service apartment (Thripunithura, cochin )",999,4.5
23363724,Jazz - stay L'amour (Private Unattached  ),1250,4.5
23364611,Sea-Facing Comfy Room 1 @ Dona Paula,2500,4.5
23365289,Sea-Facing Comfy Room 2 @ Dona Paula,2500,4.5
23365720,Standard Comfy Room 3 @ Dona Paula,2206,4.5
23366443,Sea-Facing Comfy Room 4 @ Dona Paula,2500,4.5
23366661,Classic - Stay L'amour ( Private Unattached ),2250,4.5
23368806,Shanti Van,873,4.5
23372417,Sunshine Service Apartment,2000,4.5
23380232,Jyoti’s Service Apartment,2407,5
23382628,"Cozy AC Bedroom in Mogappair, near Anna Nagar",800,4.5
23392530,Luxurious Serene & Charming Entire 3 BR Apartment,3000,4.5
23400618,Serene stay in pines,7425,4.5
23402055,Himadri Retreat  Garden view Room in cottage,4000,5
23404503,Devas Heritage House  2nd Floor,878,4.5
23405487,Comfy Rest House,755,4
23407901,DSR · DSR · DSR · Compact Room with Complimentary Airport Drop,1752,4.5
23423243,Nawab ki Deohri(2 rooms)- @ Old City,5000,5
23426297,Karam,1550,5
23432436,"PEPPER COUNTY FARM SATY.   ""FEEL THE COUNTRYSIDE"".",1999,4.5
23438674,farm stay,2200,5
23439488,Airy ı Central ı Quaint ı Banjara Hills,3100,5
23441715,Breeze Vale Homestay 2 | Kitchen | Balcony | B&B |,1800,5
23446620,PrivateStudio/AC-WIFI-Private Kitchen Nr. Manyata!,1000,5
23458236,"furnishd 1 BHK, close to metro nayandahalliyalli",799,5
23458493,River Turn Estate ( Entire House),5500,5
23461248,"LAKE VIEW--kamshet,near lonavala",900,4
23465229,Ravishing Bedroom @ Our Aloukik Homestay,1299,4.5
23465531,Aloukik Restful Stay In Comfortable Bedroom,1255,5
23465821,Aloukik Enchanting Bedroom Close To Lake Pichola,1299,5
23466147,Aloukik Dazzling Room with Contemporary Décore,1099,5
23466382,Aloukik Homestay Plush Bedroom In City of lakes,1111,5
23469918,"HIM VIEW HOME STAY SIDHBARI ,WARD 17,DHARAMSHALA",1809,5
23470904,Atithi Devo Bhava (Room 1),1800,5
23471375,Atithi Devo Bhava (Room 2),1500,5
23472202,Le soleil -Beach View Fan Room,3000,5
23476906,Rupender home stay In the village of Lapas (Kasol),740,5
23492014,The 4Rooms (individual room-2),4000,4.5
23492947,Sunshine Rooms # 1,1200,5
23494641,Charming 2BR Plantation Guesthouse - 1,3491,4
23495073,Indipendent garden view balcony room near Osho.,1299,5
23498913,Deluxe Room with South Indian Breakfast,850,4.5
23507397,"Chirpy,Central,near bars & Airport.",3750,5
23509764,DE AMOR –  Young Family &Honeymoon Suite,2000,5
23509876,Introducing beautiful stay in Old Manali 304,747,5
23511659,"#Sanitized , 1bhk independent Appt with breakfast",2250,4.5
23511900,"#Sanitized Stay, Amazing 1bedroom+free breakfast .",1930,4.5
23511963,"#Sanitized Stay, 1bhk appt & breakfast with Wifi",1699,4
23512942,Well furnishd Centrally located  2bhk mehdipatnam,1450,5
23516311,Cozy & Comfortable Rooms in Mall Road,1400,4
23529932,BPP Colaba - 8 Bed Mixed Shared Ensuite Room,999,4.5
23531639,"Heritage Private Room in a Garden,Kalpetta,Wayanad",1600,5
23532423,Anaariya  Beach Front,3000,5
23549944,Mane Residence 2 BR Suite 2 Stilt Floor (West),3499,4.5
23550113,A lake view Stay,1500,4
23565329,Anirvaa Family suite,1000,4
23569323,Bukhara: musafir cottage,5000,5
23572181,Verdant Heritage Bungalow  (Entire Upper Floor),3000,5
23574526,3 bed room air-conditioned individual villa,1500,4
2357841,Grand Sunset Condos - III,1295,4.5
23586556,Comfort Suit,895,3.5
23587684,"Kimberly Home, off town.",9000,4.5
23589012,Budget Room with all the convenience,1100,4.5
23599148,"Laz Vegas, Silver Oaks Nature Retreat, Munnar",6285,4
23599382,"At Andheri(w),Mumbai,near Versova metro station",1100,5
23599833,"NovaScotia bungalow Annexe-By Ecorganic, + BF __",5000,4.5
23600007,Pugmarks Wayanad Suite  fireplace &forest view,2500,4
23607953,Valley View airconditioned apartment with balcony,1700,4.5
23617238,Naggarville (Entire Villa),10000,5
23624207,Deluxe Valley View Room 2 Stilt Floor (West),1899,5
23625291,SHIVAYA - The Home Within,1499,4.5
23625314,Highlands Eco Home stay,1499,5
23625378,Thrishaka Kuteera Home Stay,1611,5
2362771,Grand Sunset Condos - I,1295,5
23636881,Holidayincoorg Misty Petals,1146,4.5
23637932,FOUR SEASONS INN,5000,5
23644525,Studio w/garden terrace for couples/WFH staycation,3700,5
23653724,Daswal B&B Hotel,2230,5
23658828,Green garden Tents,1600,4.5
23659718,"Bhomeshwar Cottage, Kodaikanal",4000,4
23670325,Mis Amigos,1799,4.5
23672849,Rishikesh valley,2675,5
23676170,Villa Mountain View,10429,4.5
23676608,Scenic View Villa,11014,4.5
23678657,Beautiful View Homestay,2000,4
23680155,Hydrangea Bungalow,12429,5
2368263,A haven of peace and tranquility  Deluxe room,3000,5
23695944,Kerala Style Beach Hut at Patnem beach 5,750,4.5
23704729,Gokulam Home Stay Standard Room - 3,1000,5
23704899,Gokulam Home Stay Natural Hut - 3,1500,5
23705004,Gokulam Home Stay Natural Hut - 1,1500,4.5
23705438,Gokulam Home Stay Standard Room - 2,1000,2.5
23706146,"Lakeside Oasis - sanitized, away from crowd.",1200,4.5
23706690,Sandhya - A quaint retreat in the Himalayas,2986,5
23717842,White Water Inn Delight Room,1380,3.5
23717975,Studio - B286,1100,5
23718084,Vanzara - The Forest Retreat Dehradun,3200,5
23719309,"Ki Kiba Dhee 
(A Penthouse Apartment)",4500,5
23720324,Krishna's Terrace:StudioRK with Terrace-BGLR South,1033,5
23721944,3 BHK BUNGALOW WITH PRIVATE POOL IN LONAVLA,16000,5
23727379,Bohemian Den,1368,5
23734078,Homestay with Free Breakfast,1050,5
23735221,JINI Space- Single private room with attached bath,790,5
23735607,Ravi Homestay 3 Auroville Beach(AC),986,4.5
23744626,Green Studio,1500,5
2374731,A Tree House HAVEN of PEACE and TRANQUILITY@MUNNAR,3500,4.5
23754460,Mani Mansion Cottage- Amidst coffee plantation,3000,4.5
23757785,JJR VILLA Dehradun,1200,5
23762025,"Enjoy""Jacuzzi"" & The View 2 bhks-by Homestay DaDDy",8857,5
23764066,A perfect getaway in the heart of Alibag,4200,5
23772864,Privacy with peace and luxury,1499,4.5
23776109,Adorable&Affordable comfy pvt Room in central Venu,799,5
23777034,"Joshi Homestay, Darjeeling",1100,5
23779435,Divine Farms near Imagica,2643,5
23780310,First Floor Studio Apartment,1600,5
23780398,Ground Floor Studio apartment,1700,5
23794026,"A/C Room with Dbl bed, Bathroom & Balcony (1 of 2)",1200,5
23794385,"A/C Room with Dbl bed, bathroom and balcony (2/2)",1200,4.5
23795589,The MudHouse Marayoor - Barro (Nature Living),3999,5
23796236,Affordable private room next to Cyber City,1100,4.5
23797630,Laporte Studio,2200,4.5
23797953,""" PRITHVI ""  2BHK  Apartment",3000,5
23804277,Roof Top @ Hauz Khas Village,3500,5
23804288,Sustainable Living Practice at The Green Gardens,858,5
23806807,Beautifully Designed Studio,1999,4.5
23812577,Sarswati Home stay at Tulshi Ghat,715,5
23816843,Fernhill Cottage,5500,5
23823957,Spacious Entire Apartment Over Looking Hills,2000,4.5
23831605,""" GANGA ""  2BHK, 2nd floor Apartment",3000,5
23832104,"Private room in a homestay, Kalpetta, Wayanad",950,4.5
23835617,"PINE TREE,MUNNAR",1200,4.5
23836599,"Shillong, Jacaranda view room - heart of town 208",2499,4
23837435,Myspace Holiday Inn - Honeymoon Suite,2914,4.5
23842191,Luxurious 3 BHK Fully Furnished Apartment in Baner,4500,4.5
23843891,Sanitized Homestay in a premier neighbourhood,2700,5
23845743,Grand Luxury 2BHK NIBM - Wifi PARKING - SUPERHOST,2500,4.5
23848910,Gangotri Paying Guest House,1299,4
23850965,Holidayincoorg Nature's Craft Estate stay,1496,4.5
23862260,The MudHouse Marayoor - Adobe (Nature Living),3999,5
23864405,Rustic  room with pool near Bus Stand/railway,1005,4.5
23869048,Musoorie view Sheelas Special.,1200,5
23885044,Standard Quadruple Room Close to Beach A/c,1500,4
23891774,Luxurious Rooms near Picture Palace,2400,4.5
23891911,Classy Guest Suite (2) | Areva Inn,3600,4.5
23895681,Two Bedroom Elegant Shoran Cottage,5000,4.5
23897494,The Luxurious Penthouse,10000,5
23908110,"3BR Villa, Nainital hills, cook, Pvt orchard, BBQ",22100,5
23910303,Luxury cottage between the jungle Mcloedganj,2000,5
23930229,"Non AC room in a Hostel @Fort, Mumbai",1500,4
23949222,Private Bedroom in Andheri West,1300,4.5
23949410,Cochin Corporate Suite Rooms,1500,4.5
23951541,Chalet de Curzon,1600,4.5
23951706,Royal cottage,4000,4.5
23953044,The MudHouse Marayoor (Experience Nature Living),7900,4.5
23961396,Private room in Villa,735,4
23967674,Budget Room In M Block  DLF city 2 Gurgaon,1100,4.5
23967706,Hill View Homestay,4000,5
23969400,Aashiyana,1100,5
23983744,Beautiful Apartment in Campton Estate,2500,5
23983953,Beautifully located interConnected Room for groups,2606,4.5
23985929,Unwind in the comfort of Fotiya's Home Stay,741,5
23987761,"In Heart of Gurgaon//Casia MArg""Free wifi & B/F""",1100,4.5
23993208,2BHK fully furnished Service Apartment in Calicut,1986,5
24001488,"Thal beach, Alibag",2850,5
24003532,3 Bedroom Suite in Villa with Breakfast & Dinner,18000,5
24005482,Pune Home with a View,1000,5
24024251,Seclude Lansdowne -The Writehouse Apartment (2BHK),11525,4
24024313,cosy nook(01)/breakfast/ample parking.,2000,4.5
24025213,cosy nook(04)/breakfast/ample parking.,1900,5
24025593,Isha farm stay--an eco friendly  modern house,1600,4.5
24026426,ANGELANN HOMESTAY DELUXE,1250,4.5
24026565,ANGELANN HOMESTAY STANDARD,1200,4.5
24028686,"Cozy stay with pool, garden & private space",890,4.5
24028726,Studio near ManyataTech and Airport with Kitchen,740,4.5
24029107,Elegant Room with private space for hangout,743,4.5
24029251,Family suite in Wayanad,1391,3
24030621,4 bedroom family suite in Wayanad,2784,3.5
24036547,ChristParadise 1 - amidst beautiful hills - 2BHK,3400,4
24050753,Garden house near Malavali stn to visit Lonavala,2085,4
24063686,__3.5km-airport__ Luxurious_100MBPS_15%Off>14Days_,2200,5
24066179,Eliza Homestay,1947,5
24072433,Silver Creek Tentstay Coorg,857,4.5
24096107,Manyana Hostel,725,4.5
24099844,Exotic View Four Bedroom Cottage,5000,4
24106895,"Exclusive Beach Villa @ ECR, Chennai.",30714,5
24128439,Sadhu Suite (in ROSE Heritage Home),4800,4.5
24141235,Peri Resorts - Bit,2750,5
24142541,BPP Colaba - 6 Bed Mixed Shared Ensuite Room,999,4.5
24146671,"Room with A/c, ensuite on Lansdowne near Elgin",1686,5
24150398,Sumukha Divine Holidays,2490,5
24155340,ComfortWings.. Ideal stay for 9 Guests..,5100,5
241556,1 BHK Serviced Apt in awarded BnB Property,2759,4.5
24156678,ComfortWings.. Ideal for Couple or 3 Guests..,1425,4.5
24162138,West End Enclave Homestay | Attic room 1,1900,4.5
24163457,BackStreet Ashvem beach 1bhk with balcony,974,4
24164114,One bedroom studio space,2133,4
24165014,Peaceful living at your private apartment,2200,4.5
24165500,"Little Flower Estate, South Kodagu",1700,5
24169428,"George's Liberica, Hivehomes, Wayanad",2075,4.5
24175533,Locul.Uptown - Sanitized and clean Private Room,899,4.5
24187826,The Entire Villa not far from the Beach,2721,4
24189387,"Bay of Bengal get away Muttukadu , Coral Spring",1500,4.5
24191689,Tamanna's Home - 3BHK Apartment - 6+ Guests,5100,4.5
24234689,Star Entire House,8000,4.5
24239040,"Swapnapurti Bungalow , Alibag",3897,4
24253561,Tiny emerald grove room 1,1700,5
24253767,Garden Home,2286,4.5
24258834,Service apartment near Infopark,1350,5
24273411,Spacious private Nature retreat,929,4.5
24273646,Exquisite rooftop heaven,789,5
24277678,THE ATHULYAM (First Floor),2000,5
24295137,"4 BR Holiday Home - Pvt. Cook, BBQ, Gardens _____",30400,5
24295534,Room for single double corporate family,1429,4
24314294,A beautiful villa overlooking strawberry fields,7500,4.5
24314384,Home to hinduja hospital and shopping centres.,1290,4
24315949,Himank Private Suite,1400,5
24317785,Standard Non AC Room with Breakfast,1317,4.5
24323774,Room with attached bathroom,1500,4.5
24337247,Swiss Town ‘’Close to MG Road’’ LIVE BY NATURE,799,5
24342934,Arcadia 1945 - Pvt 2-Bedroom Cottage view of Mt. K,4000,5
24348050,Room No.1 with Private Patio and fast wifi,3500,5
24360273,"Californian Nest ""DOWNTOWN"" Close to MG Road",899,5
24364314,A smart and convenient place to stay at Calicut,1250,4.5
24370177,Whispering Waters - Mountain Farm Loft Cottage,7000,5
24378680,Ideal Home  for Long Stay. Very close to Airport,1450,4.5
24380125,Beautiful Villa With Valley View,6500,4.5
2438024,Entire 1bhk for long stays (family/corporates),746,5
24385961,Sumukha Divine Holidays,2400,4.5
24386794,Wayanad Vacanza Vythiri,4371,5
24387434,Osho Vision Rishikesh - Comfortable  Apartment,1199,4
24397104,Rinsang Home Stay,1499,5
24397184,Hazelwood Home Stay,1499,4.5
24403930,LOG HUT - 4 KM From The Mall Road,5800,5
24404015,Naggarville (Cozy Room),2800,4.5
24413801,Traditional villa for couples.,1500,4
24415075,Coorg Mist,1500,5
24432061,Sunshine,900,5
24434251,A view to remember!,2500,5
24438932,Manjina Hani Inn A Town Stay,900,4.5
24443839,Sunshine Rooms # 2,999,5
24456162,Villa Al'Mar 3 bedrooms sea view villa,6100,4.5
24464045,B-99,740,4.5
24465377,Akshaya Villa,7444,5
24479920,Retreat on Cloud 9 - DISINFECTED BEFORE EVERY STAY,14143,4.5
24502929,"Near Kochi Airport, DRO Homes - Double Room Non AC",949,5
24503082,Suite | Balcony | Orchard | Panoramic View,2900,4
24508425,Aaditya Kunj Homestay (An Experience in Itself),1000,4.5
24514651,La maison bleue Eco-conscious lodging,1650,5
24515869,Private Couple friendly AC room. Fully furnished.,850,4.5
24516258,"Summit Solitude, the mountain valley retreat",4893,4.5
24520153,trinity court koregaon park pune,1100,4.5
24533347,Pondicherry White Town heritage house 8 guests,4286,4.5
24536181,Fully furnished 1 bed room in the heart of suburbs,1250,4.5
24544867,Tipperary TreeHouse In Paradise,6114,5
24546386,Lawley Cottage,921,5
24548334,Camp Himalayan - Farm Stay - Malana Village,899,5
24563715,Hygienic & Safe 2BHK in groundfloor karmanghat Hyd,878,4.5
24564209,Darjeeling Hostel With Kanchenjunga view Bed 1,670,4.5
24565143,Darjeeling Back Packers Hostel Bed 3,670,5
24570290,bunglow 59. Home with a view,2000,5
24570637,Blissful Home..NK,899,5
24572124,Candolim Dream - 1bhk Luxury Apartment,1500,4.5
24585279,Dream Home stay - Fully furnished and spacious,3700,4
24592567,Bengaluru Home with a  Patio View - Well sanitized,998,5
24593845,Ravi Homestay 4 Auroville Beach(AC),986,5
24611447,Sahib Homestay - A Home Away From Home,800,4.5
24617050,Breeze on the Beach- DISINFECTED BEFORE EVERY STAY,29143,4.5
24635626,OTW - On The Way - Lowest Price & Super Comfy,1350,4
24639293,ITH • 2 Bunk Beds @Hostel – Best for Youngsters,1499,5
24643676,Heritage building -Le jardin Suffren- Studio #1,2071,4.5
24646092,Zacs Valley Resort,4114,3.5
24649016,Deluxe Double Room Safarnama Varanasi,1371,4.5
24687078,Saraswati guest house on Tulsi Ghat,736,5
24688024,God Grace Villa (3BHK with Kitchen),4000,4
24702287,Shell House,3200,4.5
24702767,Maple House AC room in Pondicharry Home stay 3,1529,4
24709668,Mayflower Mirik,2400,4.5
24710653,Chairosana Mansion,15000,4.5
24720670,Green Leaf's ( 3 BHK  Garden Villa),1999,4
24721951,"Sommaro, a house on Swedish Hill.",10000,5
24722154,2 BR Cottage in Lush Garden close to Beas river.,2900,5
24722967,Devas Studio Home,740,4.5
24740179,Luxurious 5BHK Villa In Lonavala with GREAT DEALS,22428,5
24742492,Deluxe 1 BHK AC Apartment in Siolim,1500,4.5
24760978,Shiva Home Stay,4199,4.5
24783681,The 6ix @ Camac street! Kalikata.Calcutta.Kolkata,3500,5
24784014,Kookal Eco Farms- A picturesque place to be,3500,5
24793002,Luxury Aloha 1BR & 1LR apartment,4000,4
24796387,"ALOHA ON  GANGES  LUXURY STAY ,ONE BR ,DAY ROOM",3357,4.5
24810071,_WOODS_,990,4
24810819,Bedroom for 2 with an attached bathroom,1590,4.5
24816640,Casa Sylvan,1500,5
24836106,Tree House-Silent Valley Alchaun along river Kalsa,6500,4.5
24836843,Cosy Single Bedroom with A/C & Wi-Fi,849,4.5
24840451,Studio 37 HKV (Third),3000,5
24861163,ELEGANT room stay in Puducherry - Maple House p2,2057,4
24862424,Div: Private 1 BHK in City Centre,740,4.5
24862642,Cozy Bedroom Crowned with Lush Lawns,2000,5
